date,number,name
8/21/2018 23:00,37,Center for Korean Studies
8/22/2018 0:00,17,Center for Korean Studies
8/22/2018 1:00,10,Center for Korean Studies
8/22/2018 2:00,8,Center for Korean Studies
8/22/2018 3:00,6,Center for Korean Studies
8/22/2018 4:00,18,Center for Korean Studies
8/22/2018 5:00,34,Center for Korean Studies
8/22/2018 6:00,108,Center for Korean Studies
8/22/2018 7:00,302,Center for Korean Studies
8/22/2018 8:00,419,Center for Korean Studies
8/22/2018 9:00,568,Center for Korean Studies
8/22/2018 10:00,580,Center for Korean Studies
8/22/2018 11:00,597,Center for Korean Studies
8/22/2018 12:00,620,Center for Korean Studies
8/22/2018 13:00,541,Center for Korean Studies
